ID_Article,Title,Corps_Textee,URL_Source,Nb_Partages,Etiquette
590,ALIENS LANDED IN TEXAS! 21,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,438,Fake
591,New Park Opens in City 61,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,942,Real
592,SHOCKING REVELATION!!! 29,This is a shocking revelation that they don't want you to know...,truthseeker.org,1777,Fake
593,Economy Grows by 2% 66,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,1175,Real
594,SHOCKING REVELATION!!! 12,This is a shocking revelation that they don't want you to know...,truthseeker.org,3254,Fake
595,SHOCKING REVELATION!!! 24,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,3731,Fake
596,Government Hiding The Truth! 4,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,clickme.xyz,1238,Fake
597,Scientists Discover New Species 13,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,314,Real
598,SHOCKING REVELATION!!! 70,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,1713,Fake
599,New Park Opens in City 80,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,410,Real
600,Election Results Announced 44,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,136,Real
601,New Park Opens in City 20,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,1050,Real
602,Government Hiding The Truth! 73,This is a shocking revelation that they don't want you to know...,dailybuzz.net,1206,Fake
603,SHOCKING REVELATION!!! 47,This is a shocking revelation that they don't want you to know...,truthseeker.org,12299,Fake
604,New Park Opens in City 67,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,217,Real
605,ALIENS LANDED IN TEXAS! 85,This is a shocking revelation that they don't want you to know...,dailybuzz.net,2387,Fake
606,Government Hiding The Truth! 83,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,clickme.xyz,4458,Fake
607,Election Results Announced 76,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,677,Real
608,Scientists Discover New Species 35,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,419,Real
609,Scientists Discover New Species 23,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,1000000,Real
610,New Park Opens in City 32,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,639,Real
611,Economy Grows by 2% 49,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,611,Real
612,ALIENS LANDED IN TEXAS! 75,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,1344,Fake
613,Government Hiding The Truth! 29,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,520,Fake
614,Economy Grows by 2% 92,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,150,Real
615,You Won't Believe This Trick! 92,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,clickme.xyz,10976,Fake
616,Government Hiding The Truth! 39,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,2110,Fake
617,New Park Opens in City 79,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,3677,Real
618,New Park Opens in City 65,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",nytimes.com,1493,Real
619,Scientists Discover New Species 14,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,471,Real
620,Scientists Discover New Species 64,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,2171,Real
621,Government Hiding The Truth! 71,This is a shocking revelation that they don't want you to know...,freedom-eagle.info,2609,Fake
622,SHOCKING REVELATION!!! 65,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,3969,Fake
623,Scientists Discover New Species 83,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,110,Real
624,GOVERNMENT HIDING THE TRUTH! 57,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,dailybuzz.net,6917,Fake
625,Government Hiding The Truth! 30,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,1221,Fake
626,ALIENS LANDED IN TEXAS! 42,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,dailybuzz.net,6146,Fake
627,Scientists Discover New Species 94,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,934,Real
628,GOVERNMENT HIDING THE TRUTH! 94,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,592,Fake
629,Election Results Announced 100,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,901,Real
630,Scientists Discover New Species 62,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,1164,Real
631,Election Results Announced 52,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,151,Real
632,New Park Opens in City 73,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,548,Real
633,Election Results Announced 18,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",nytimes.com,2268,Real
634,SHOCKING REVELATION!!! 100,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,dailybuzz.net,11556,Fake
635,ALIENS LANDED IN TEXAS! 84,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,10090,Fake
636,Government Hiding The Truth! 77,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,4317,Fake
637,SHOCKING REVELATION!!! 94,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,1149,Fake
638,SHOCKING REVELATION!!! 30,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,dailybuzz.net,19359,Fake
639,SHOCKING REVELATION!!! 47,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,,3328,Fake
640,New Park Opens in City 14,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,66,Real
641,New Park Opens in City 70,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",nytimes.com,33,Real
642,SHOCKING REVELATION!!! 49,This is a shocking revelation that they don't want you to know...,truthseeker.org,4613,Fake
643,Scientists Discover New Species 27,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,4479,Real
644,Scientists Discover New Species 45,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,278,Real
645,New Park Opens in City 8,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,1475,Real
646,Election Results Announced 65,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",nytimes.com,1601,Real
647,New Park Opens in City 47,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,168,Real
648,Scientists Discover New Species 30,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,1524,Real
649,ALIENS LANDED IN TEXAS! 85,This is a shocking revelation that they don't want you to know...,freedom-eagle.info,7246,Fake
650,ALIENS LANDED IN TEXAS! 44,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,clickme.xyz,8604,Fake
651,You Won't Believe This Trick! 86,This is a shocking revelation that they don't want you to know...,truthseeker.org,1619,Fake
652,Economy Grows by 2% 72,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,507,Real
653,Economy Grows by 2% 38,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,2237,Real
654,Scientists Discover New Species 53,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,6362,Real
655,Scientists Discover New Species 2,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,90,Real
656,SHOCKING REVELATION!!! 38,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,3107,Fake
657,Scientists Discover New Species 14,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,812,Real
658,You Won't Believe This Trick! 88,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,938,Fake
659,New Park Opens in City 85,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,361,Real
660,SHOCKING REVELATION!!! 6,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,1285,Fake
661,SHOCKING REVELATION!!! 45,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,8223,Fake
662,New Park Opens in City 37,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,409,Real
663,Government Hiding The Truth! 40,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,dailybuzz.net,11557,Fake
664,Scientists Discover New Species 61,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",nytimes.com,908,Real
665,You Won't Believe This Trick! 87,This is a shocking revelation that they don't want you to know...,freedom-eagle.info,1000,Fake
666,New Park Opens in City 55,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,2015,Real
667,GOVERNMENT HIDING THE TRUTH! 80,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,clickme.xyz,80,Fake
668,Scientists Discover New Species 33,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,762,Real
669,ALIENS LANDED IN TEXAS! 53,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,dailybuzz.net,2516,Fake
670,Election Results Announced 4,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,113,Real
671,ALIENS LANDED IN TEXAS! 16,This is a shocking revelation that they don't want you to know...,dailybuzz.net,1132,Fake
672,New Park Opens in City 9,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,2054,Real
673,You Won't Believe This Trick! 99,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,clickme.xyz,3246,Fake
674,New Park Opens in City 79,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,35,Real
675,New Park Opens in City 66,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,274,Real
676,YOU WON'T BELIEVE THIS TRICK! 19,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,7192,Fake
677,GOVERNMENT HIDING THE TRUTH! 29,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,dailybuzz.net,37537,Fake
678,Election Results Announced 70,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,75,Real
679,You Won't Believe This Trick! 96,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,dailybuzz.net,19595,Fake
680,GOVERNMENT HIDING THE TRUTH! 21,This is a shocking revelation that they don't want you to know...,truthseeker.org,11807,Fake
681,Scientists Discover New Species 38,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",nytimes.com,1131,Real
682,Scientists Discover New Species 3,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,58,Real
683,New Park Opens in City 35,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,13,Real
684,Election Results Announced 85,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,47,Real
685,New Park Opens in City 66,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,4978,Real
686,SHOCKING REVELATION!!! 58,This is a shocking revelation that they don't want you to know...,clickme.xyz,5179,Fake
687,Scientists Discover New Species 21,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,148,Real
688,You Won't Believe This Trick! 3,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,clickme.xyz,2445,Fake
689,Scientists Discover New Species 93,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,1000000,Real
690,ALIENS LANDED IN TEXAS! 95,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,14574,Fake
691,New Park Opens in City 79,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",nytimes.com,1592,Real
692,SHOCKING REVELATION!!! 60,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,1000000,Fake
693,New Park Opens in City 60,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,426,Real
694,Election Results Announced 81,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,2290,Real
695,Scientists Discover New Species 87,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,2382,Real
696,SHOCKING REVELATION!!! 14,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,dailybuzz.net,2722,Fake
697,New Park Opens in City 26,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",nytimes.com,354,Real
698,SHOCKING REVELATION!!! 50,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,411,Fake
699,SHOCKING REVELATION!!! 59,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,6250,Fake
700,YOU WON'T BELIEVE THIS TRICK! 40,This is a shocking revelation that they don't want you to know...,dailybuzz.net,11956,Fake
701,You Won't Believe This Trick! 16,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,3153,Fake
702,Economy Grows by 2% 32,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",nytimes.com,312,Real
703,Scientists Discover New Species 44,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,782,Real
704,New Park Opens in City 71,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,110,Real
705,Economy Grows by 2% 45,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,577,Real
706,GOVERNMENT HIDING THE TRUTH! 40,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,dailybuzz.net,4444,Fake
707,ALIENS LANDED IN TEXAS! 77,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,2839,Fake
708,YOU WON'T BELIEVE THIS TRICK! 72,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,dailybuzz.net,9769,Fake
709,YOU WON'T BELIEVE THIS TRICK! 16,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,15689,Fake
710,New Park Opens in City 9,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",nytimes.com,701,Real
711,New Park Opens in City 9,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,13,Real
712,Economy Grows by 2% 38,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,116,Real
713,Scientists Discover New Species 97,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,4142,Real
714,Election Results Announced 79,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",nytimes.com,258,Real
715,GOVERNMENT HIDING THE TRUTH! 46,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,9252,Fake
716,SHOCKING REVELATION!!! 7,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,dailybuzz.net,440,Fake
717,Government Hiding The Truth! 78,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,6840,Fake
718,Economy Grows by 2% 15,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,1134,Real
719,SHOCKING REVELATION!!! 57,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,504,Fake
720,Economy Grows by 2% 66,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,344,Real
721,SHOCKING REVELATION!!! 80,This is a shocking revelation that they don't want you to know...,clickme.xyz,2328,Fake
722,SHOCKING REVELATION!!! 11,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,dailybuzz.net,3090,Fake
723,Government Hiding The Truth! 54,This is a shocking revelation that they don't want you to know...,clickme.xyz,7633,Fake
724,YOU WON'T BELIEVE THIS TRICK! 57,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,525,Fake
725,SHOCKING REVELATION!!! 88,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,dailybuzz.net,1717,Fake
726,Economy Grows by 2% 43,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",nytimes.com,3131,Real
727,You Won't Believe This Trick! 93,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,clickme.xyz,2871,Fake
728,Government Hiding The Truth! 8,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,clickme.xyz,2726,Fake
729,Election Results Announced 93,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",nytimes.com,363,Real
730,Election Results Announced 10,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,67,Real
731,You Won't Believe This Trick! 58,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,8740,Fake
732,Economy Grows by 2% 55,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",reuters.com,591,Real
733,YOU WON'T BELIEVE THIS TRICK! 60,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,clickme.xyz,3157,Fake
734,ALIENS LANDED IN TEXAS! 18,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,truthseeker.org,9587,Fake
735,You Won't Believe This Trick! 35,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,557,Fake
736,SHOCKING REVELATION!!! 20,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,clickme.xyz,10863,Fake
737,Scientists Discover New Species 96,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",nytimes.com,913,Real
738,Election Results Announced 6,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,3419,Real
739,You Won't Believe This Trick! 44,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,6154,Fake
740,Government Hiding The Truth! 6,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,clickme.xyz,2941,Fake
741,Election Results Announced 4,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,388,Real
742,Election Results Announced 43,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,302,Real
743,Scientists Discover New Species 34,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",cnn.com,1248,Real
744,Economy Grows by 2% 3,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",bbc.com,1825,Real
745,You Won't Believe This Trick! 94,This is a shocking revelation that they don't want you to know...,freedom-eagle.info,1776,Fake
746,New Park Opens in City 31,"According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...According to recent reports, the situation is developing as expected...",,972,Real
747,SHOCKING REVELATION!!! 36,This is a shocking revelation that they don't want you to know...This is a shocking revelation that they don't want you to know...,freedom-eagle.info,462,Fake
